video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
RxGQe4EeEpA,17.16.11,좋아 by 민서_윤종신_좋니 답가,라푸마코리아,22,2017-11-13T07:07:36.000Z,"라푸마|""윤종신""|""좋니""|""좋아""|""샬레""|""민서""",687016,6683,231,1032,https://i.ytimg.com/vi/RxGQe4EeEpA/default.jpg,FALSE,FALSE,FALSE,"윤종신 '좋니'의 답가 '좋아' 최초 공개!\n그 여자의 이야기를 지금 만나보세요. \n▶▶ https://goo.gl/j1Meh5\n\n\n좋아, 딱 잊기 좋은 추억 정도야\n난 딱 알맞게 너를 사랑했어.\n\n'좋니'의 그에게 보내는 그 여자의 답가\n애절한 이별 후에도, 설레는 사랑의 시작에도\n라푸마 샬레다운이 함께합니다."
iUu4pSqcVXc,17.16.11,나루토(구미랑 화해의 인을 맺다)【옛날 나루토를 회상하는 구미】※너무 귀여운 어린 히나타※,만화천국,22,2017-11-14T16:27:43.000Z,[none],293915,1242,80,245,https://i.ytimg.com/vi/iUu4pSqcVXc/default.jpg,FALSE,FALSE,FALSE,구독과 좋아요눌러주세용ㅎㅎㅎㅎㅎ
ds5hmkdKPL0,17.16.11,"171115 2017 Asia Artist Awards '워너원 (Wanna One) _ 에너제틱 (Energetic), 활활 (Burn It Up)'",행바 Wanna One,22,2017-11-15T11:15:43.000Z,[none],192847,5475,106,255,https://i.ytimg.com/vi/ds5hmkdKPL0/default.jpg,FALSE,FALSE,FALSE,
kgaO45SyaO4,17.16.11,The New SpotMini,BostonDynamics,28,2017-11-13T20:09:58.000Z,"Robots|""Boston Dynamics""|""SpotMini""|""Legged Locomotion""|""Dynamic robot""",5531707,72727,3362,14816,https://i.ytimg.com/vi/kgaO45SyaO4/default.jpg,FALSE,FALSE,FALSE,For more information . . . stay tuned.
1YEXXIWqkMM,17.16.11,[PREVIEW] BTS (방탄소년단) 2018 Season’s greetings coming,BANGTANTV,10,2017-11-15T15:00:10.000Z,"방탄소년단|""BTS""|""BANGTAN""|""HIPHOP""|""랩몬스터""|""RapMonster""|""슈가""|""SUGA""|""제이홉""|""jhope""|""지민""|""JIMIN""|""뷔""|""정국""|""JUNGKOOK""|""진""|""JIN""",1002924,237304,299,11933,https://i.ytimg.com/vi/1YEXXIWqkMM/default.jpg,FALSE,FALSE,FALSE,BTS Official Homepage http://bts.ibighit.com\nBTS Blog http://btsblog.ibighit.com\nBTS Facebook https://www.facebook.com/bangtan.official
26m7C0NoSdI,17.16.11,"라이더 형이 초강력 팁 알려준다.. 형 150 그냥 넘었드아 후후 [ RIDER ] - [테드tv,Tedtv]",테드TV,20,2017-11-15T10:00:34.000Z,"테드|""테드tv""|""ted""|""tedtv""|""도티""|""모바일""|""모바일게임""|""mobile game""|""mobile""|""키우기 게임""|""rider""|""rider 게임""|""rider 고수""|""rider 버그판""|""rider 버그판 링크""|""rider 12단계""|""rider game""|""rider 공략""|""rider level 12""|""키우기""|""키우기 버그판""|""라이더""|""라이더 게임""|""라이더 고수""|""라이더 세계신기록""|""라이더 장인""|""라이더 자켓""|""라이더 시크릿""|""시크릿""|""라이더 고수1000""|""라이더 고수 300""|""라이더 최고기록""|""테드 라이더""|""라이더 테드""",140471,2523,77,1352,https://i.ytimg.com/vi/26m7C0NoSdI/default.jpg,FALSE,FALSE,FALSE,- Rider : 무료 다운로드하기! 다이렉트 링크↓\n✅다운로드 : 안드로이드 & IOS 검색 ' rider ' 무료 게임입니닷!\n\n📍모락실 공식 팬카페 바로가기:https://cafe.naver.com/moraksil\n✅테드tv 무료 구독 : https
V8Nz6xiBKHY,17.16.11,그래프게임 부스타빗 해쉬검증 하는방법,소셜그래프 게임 부스타빗,22,2017-10-12T13:09:55.000Z,"그래프게임|""부스타빗""|""해쉬검증""|""해시검증""|""소셜그래프게임""|""부스타빗해쉬검증""|""부스타빗해시검증""|""그래프게임해쉬검증""|""그래프게임해시검증""",14683,218,2,5,https://i.ytimg.com/vi/V8Nz6xiBKHY/default.jpg,FALSE,FALSE,FALSE,그래프게임 부스타빗 해쉬검증 하는방법에 대한 설명입니다.\n문의사항이 있으시면 영상속 카카오톡으로 연락주세요.
r5IFv5M3KZ4,17.16.11,흔한 중국 지하철 야채 소녀ㅋㅋㅋㅋ 몸에 뭐지 ㅋ,Farm Lama,23,2017-10-21T15:46:50.000Z,"흔한|""중국""|""지하철""|""야채""|""소녀""|""몸""|""대륙""|""스타일""",197218,0,0,0,https://i.ytimg.com/vi/r5IFv5M3KZ4/default.jpg,TRUE,TRUE,FALSE,몸에 ㅋ 야채가 ㅋㅋㅋ 대륙 스타일 ㅋㅋ
xgzJl7be3Vo,17.16.11,(속보!)고 김주혁 블랙박스 영상 분석결과 발견된 몇가지 의문점,Sion TV,22,2017-11-14T16:20:24.000Z,[none],128732,92,48,76,https://i.ytimg.com/vi/xgzJl7be3Vo/default.jpg,FALSE,FALSE,FALSE,
HBU7mYzLb2Y,17.16.11,이혜영 오연수 남편과 재혼,NHH Daily News Stories,22,2017-11-15T16:58:21.000Z,"nhhdailynewsstories|""UCZeyMmqsiIEGAAOs5tYQG4w""|""오연수 남편""|""이상민 이혜영""|""이혜영 남편""|""이혜영 오연수""|""이혜영 재혼""",58888,57,175,28,https://i.ytimg.com/vi/HBU7mYzLb2Y/default.jpg,FALSE,FALSE,FALSE,이혜영 오연수 남편과 재혼 \n[Subscribe My Channel]: https://goo.gl/UY2SGc
lJXQdf2f-Qg,17.16.11,쇳물로만든 배틀램!!★로켓이 배틀램으로 변신?!★클래시로얄★(엄크주의)♨닥터파이어 Dr.Fire♨,Dr. Fire 닥터파이어,24,2017-11-15T11:30:49.000Z,"닥터파이어|""Dr.Fire""|""불""|""1000도""|""fire""|""grantthompson""|""experiment""|""실험""|""쇳물""|""backyard""|""츄팝""|""지즐""|""공대생변승주""|""게임""|""실험실""|""꾹tv""|""액체쇳물""|""클래시로얄""|""클로""|""ClashRoyale""|""덱""|""슈퍼셀""|""크라운""|""챔피언십""|""전설""|""라이너TV""|""비누국""|""Pong""|""보겸""|""테드tv""|""JUNE""|""파파독""|""배틀램""|""battleram""|""바바리안""|""babarian""|""로켓""|""rocket""|""찰흙""|""엄크""|""주물""|""주조""|""toy""|""man at arms""|""피규어""",106015,2381,41,1076,https://i.ytimg.com/vi/lJXQdf2f-Qg/default.jpg,FALSE,FALSE,FALSE,로켓이 배틀램으로 변신가능하다?ㄷㄷ\n쇳물을 녹여서 사키캐릭 배틀램을\n만들어보았다!! ㅋㅋ\n엄크 두번 뜰 수 있음 (주의)\n\nDr. Fire 닥터파이어 구독해주세요 https://goo.gl/eR9qH1\n\n★★★쇳물로 만든 클래시로얄 무기들\nhttps://www.youtube.com/playlist?list=PLWhcFuXZfrWLDEl--hkB4Pw4bDvPld322\n\n★★★1000도쇳물 실험실 ♨닥터파이어 Dr.Fire ♨\nhttps://www.youtube.com/playlist?list=PLWhcFuXZfrWKlyMwuVcNQkNg0BA-whLiO\n\n★★★Dr.Fire 피젯스피너\nhttps://www.youtube.com/playlist?list=PLWhcFuXZfrWISg3cvPvRPu6hvTqqB7snb\n\n★★★쇳물로 만든 대포카트 \nhttps://youtu.be/tEmgqoR-65g\n\n★★★날아라 플라잉머신 \nhttps://youtu.be/jgvQGYdpM0g\n\n★★★하늘을 나는 해골벌룬 비행선\nhttps://youtu.be/de--KAVkfBg\n\n★★★ 쇳물총알+ 너프건\nhttps://youtu.be/-A6M2qpyDSM\n\nCopyright ⓒ 2016 Dr.Fire All Rights Reserved.\nCopyright of the image is in the Dr.Fire. It is possible to change one / distribution without permission to share this video is not available.\n\nSubscribe: https://goo.gl/eR9qH1
ak3ja-tSKFQ,17.16.11,우원재가 AOMG에서 밝아질 수 밖에 없는 이유,힙합버스,22,2017-11-14T01:22:34.000Z,"우원재|""loco""|""gray""|""woo wonjae""|""aomg""|""jay park""|""불안""|""시차""|""힙합""|""랩""|""입덕""|""쇼미더머니""|""쇼미""|""행사""|""연예인""|""스키장""",228425,1326,39,128,https://i.ytimg.com/vi/ak3ja-tSKFQ/default.jpg,FALSE,FALSE,FALSE,"우원재가 들어간 곳은 바로, 상황극의 고수들 그레이, 로꼬, 박재범 이 있는 곳인데, 곧 기대해봅니다. 꽁트와 개그의 달인들이 모인 힙합 음악 소속사 AOMG임\n출처: 멤버들 인스타들"
zyCMQmSVS4g,17.16.11,"긴박했던 JSA 귀순..목숨 건 귀순, 왜?",Edward,25,2017-11-14T06:20:16.000Z,"긴박했던|""JSA""|""귀순""|""긴박했던 JSA 귀순""|""목숨""|""왜""|""목숨 건 귀순""",162644,326,71,249,https://i.ytimg.com/vi/zyCMQmSVS4g/default.jpg,FALSE,FALSE,FALSE,"'사선' 넘은 북 병사, 현재 상태 위중 \n귀순 북한 병사, 개복 상태로 중환자실에 \n이국종 장기 오염 심각… 열흘이 고비 \n다발성 총상 심각… 헬기로 긴급 후송 \n이국종 복부 등 내장 파열 심각… 위중 \n귀순 병사, 2~3차례 수술 더 필요 \n제거 못한 총알 1~2개… 위급한 상황 \n어깨·팔도 총상… '과다출혈' 상태 위중"
_GQ2ymrME2Y,17.16.11,슈퍼모델 4행시 순발력 실화냐 ㅋㅋㅋㅋㅋㅋㅋㅋ____ feat. 강호동,YW,23,2017-11-12T12:53:20.000Z,"아는형님|""이수근레전드""|""이수근""|""이수근4행시""|""슈퍼모델4행시""|""강호동4행시""|""디자이너4행시""|""슈퍼모델""|""디자이너""",403807,1114,65,154,https://i.ytimg.com/vi/_GQ2ymrME2Y/default.jpg,FALSE,FALSE,FALSE,저게 바로 생각해서 나온거라면 천재다 ㄹㅇ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
No81O0Kbxfk,17.16.11,[라이브스코어1위 신세경 ]네임드 사다리/다리다리 분석법 강의 2편 ! 금액조절법!,라이브스코어 1위 통합픽스터,22,2017-11-15T07:25:20.000Z,"다리다리|""사다리""|""네임드""|""분석법""|""가족방""|""프젝""|""라이브스코어""|""픽스터""",14004,212,5,12,https://i.ytimg.com/vi/No81O0Kbxfk/default.jpg,FALSE,FALSE,FALSE,복구 및 가족방 문의 : ZO1541
o4_tHTmniw4,17.16.11,WannaOne (워너원) - 'Beautiful' M/V (Movie ver.),CJENMMUSIC Official,10,2017-11-13T09:00:03.000Z,"CJ E&M|""CJENM""|""CJENMMUSIC""|""K-CULTURE""|""korean Music""|""MV""|""Music Video""|""K-Pop""|""Kpop""|""뮤비""|""뮤직비디오""|""WannaOne""|""워너원""|""강다니엘""|""박지훈""|""이대휘""|""김재환""|""옹성우""|""윤지성""|""박우진""|""라이관린""|""황민현""|""배진영""|""하성운""|""워너블""|""뷰티풀""|""NothingWithoutYou""|""에너제틱""|""활활""|""투비원""|""to be one""|""1-1=0""|""1x1=0""",4540883,299089,6494,36873,https://i.ytimg.com/vi/o4_tHTmniw4/default.jpg,FALSE,FALSE,FALSE,"★iTunes : https://goo.gl/abGKdd\n    Spotify : https://goo.gl/1gRTZi\n\n워너원, 하나가 되기 전 우리들의 이야기.\n데뷔앨범 ’TO BE ONE’의 프리퀄 리패키지 앨범 『1-1=0 (NOTHING WITHOUT YOU)』\n\nBeautiful 은 혼자였던 과거의 두려움과 간절한 그리움 그리고 미래에 대한 갈망을 담았으며,\n워너원의 한층 성숙해진 감성을 담은 곡이다.\n\nTO BE ONE Prequel Repackage album 『1-1=0 (NOTHING WITHOUT YOU)』\n\nThe title track 'Beautiful' talks about the fear and longing for the past and the yearning for the future.\nAnd it shows more mature aspect of Wanna One .\n\nMore about Wanna One @ \nOfficial Facebook: https://www.facebook.com/WannaOne.official \nOfficial Twitter: https://twitter.com/WannaOne_twt \nOfficial Instagram: https://www.instagram.com/wannaone.official \nOfficial Post: http://post.naver.com/wannaone_official \nOfficial fan cafe: http://cafe.daum.net/WannaOneOfficial\n\nCJ E&M Music은 아시아 No.1 엔터테인먼트 기업인 CJ E&M의 음악사업 브랜드로 음원/음반의 투자/제작/유통부터 콘서트/페스티벌 개최까지 포함하고 있습니다. CJ E&M MUSIC과 함께 하는 K-POP 아티스트들의 신곡과 뮤직비디오, 미공개 독점 영상 등을 이곳 YOUTUBE 채널에서 가장 먼저 만나보세요.\n\nCJ E&M Music is a music business brand of CJ E&M, Asia's No.1 entertainment company. CJ E&M Music covers investment, production and distribution of album and also provides the best music festival and concerts. Meet the K-POP artists' brand new music videos and exclusive video clips on the official YouTube of CJ E&M Music."
vIQcY9tGp6Q,17.16.11,초등수학 6-2 각기둥과각뿔,매쓰메카수학학원,27,2017-11-15T08:58:09.000Z,"매쓰메카|""중학수학""|""중학수학 총정리""|""플립러닝""|""동대문구 수학학원""|""장안동 수학학원""|""특목수학""|""설명하는 수학""|""수학학습법""|""수학 잘하는 방법""|""수학 성적 올리는 법""|""수학 공부 잘 하는 방법""|""최상위권의 학습법""|""강의하는 아이들""|""중등수학""|""중등강의""|""수학 총정리""|""수학강좌""|""수학공부법""|""수학인강""|""수학 다큐""|""수학천재""|""수학 UCC""|""수학 PPT""|""플립러닝 사례""|""플립러닝 성공전략""|""플립러닝 플랫폼""|""플립러닝 지도안""|""플립러닝 PPT""|""김경열 플립러닝""|""특목고 입시설명회""|""특목고 준비""|""특목고 전교1등""|""특목고 일반고""|""특목고 면접""|""특목고 자사고""|""특목고 자기소개서""|""특목고 입시""|""중학수학1""|""중학수학2""|""중학수학3""|""특목고 가는법""|""특목고 공부""",13905,210,11,0,https://i.ytimg.com/vi/vIQcY9tGp6Q/default.jpg,TRUE,FALSE,FALSE,설명
UdFUJkv2uqg,17.16.11,총 5발 맞은 JSA 귀순병사 죽기를 바라서 41분간 방치된 거 아닌가? 의혹 규명 되어야 [세밀한안보] (2017.11.15) 1부,o 황장수의 뉴스브리핑,25,2017-11-15T04:49:35.000Z,"황장수|""뉴스브리핑""|""JSA""|""귀순병사""|""의혹""|""규명""",61056,2071,70,443,https://i.ytimg.com/vi/UdFUJkv2uqg/default.jpg,FALSE,FALSE,FALSE,총 5발 맞은 JSA 귀순병사 죽기를 바라서 41분간 방치된 거 아닌가? 의혹 규명 되어야 [세밀한안보] (2017.11.15) 1부\n\n미래경영연구소회원모집 안내 (02-2671-7803)http://blog.naver.com/pjbjp24/220663123970
ppiYRl3kcMQ,17.16.11,"[ 전체 ] 김어준의 뉴스공장 1115(수) 이명박 가훈은 정직, 노회찬 정직 당했어야 했다 / 박동희 기자 향응과 기사 재배치 / 원종우 디톡스, 양지열",시대정신,25,2017-11-15T00:02:55.000Z,"이명박 가훈|""정직""|""노회찬""|""박동희""|""기사 재배치""|""원종우""|""디톡스""|""양지열""|""김어준의 뉴스공장""|""정의당""",74628,553,55,86,https://i.ytimg.com/vi/ppiYRl3kcMQ/default.jpg,FALSE,FALSE,FALSE,"[이 정도는 알아야 할 아침 뉴스]\n-시사IN 김은지 기자\n\n[인터뷰 제 1 공장]\n네이버, 기사 재배치 조작 의혹에 이어 ‘막강권력’ 에디터 비위 첫 확인?\n- 박동희 기자 (엠스플 뉴스)\n\n[법대로 합시다]\n'정유라 이대 비리' 최순실 2심도 징역 3년! 양형 이유는?\n- 양지열 변호사\n\n[사회적 배려자]\n 안철수-유승민 첫 대표회동, 연대·통합 본격화될까?\n-노회찬 원내대표 (정의당)\n\n[뉴스공장 고객센터 불만접수]\n\n[과학같은 소리하네]\n디톡스의 과학적 함정\n- 원종우 대표(과학과 사람들)"
udkVl66xWvE,17.16.11,간장게장을 처음 먹어본 미국 모델의 반응!! (340/365) Model Tries RAW Crab!!,에밀튜브 - EmilTUBE,22,2017-11-15T12:00:03.000Z,"한국|""에밀튜브""|""에밀""|""영국 요리사의 한국 음식 투어""|""영국 가족""|""British family""|""vlog""|""emiltube""|""투어""|""korean travel""|""korea""|""seoul""|""british mum""|""(334/365)""|""(335/365)""|""(336/365)""|""(337/365)""|""Day Travelling In KOREA! CRABS & MUD!""|""딸기모찌와 짱뚱어탕을 처음 먹어본 모델!! ㅋㅋㅋ""|""(338/365)""|""Model Tries MUDFISH Soup!! lol""|""여수 1편!! + 존맛 빵집의 빵도 먹고! 케이블카에 겁이 난 영쿡놈 ㅋㅋ""|""(339/365)""|""YEOSU Pt.1!! Famous Bakery + Idiot SCARED Of Cable Car!""|""간장게장을 처음 먹어본 미국 모델의 반응!!""|""(340/365)""|""Model Tries RAW Crab!!""",59364,1459,33,283,https://i.ytimg.com/vi/udkVl66xWvE/default.jpg,FALSE,FALSE,FALSE,"네 그래서 다음 4주 동안 저랑 존은 지금까지의 한국 여행은 동네 마실 처럼 보일 정도로 큰 규모의 한국 여행을 할 거예요! 일단 첫 주는 서울에서 보낼 거고, 그 후로는 본격적인 한국 여행이 시작되는 거죠. 영상은 늘 그렇듯이 하루에 하나씩 올라올 거고요, 여러분들의 구독과 좋아요는 저희에게 큰 힘이 될 거예요!\n\n매일 브이로그를 (영상일기) 올리는 채널! 그리고 1년 동안 매일 오후 9시에 영상을 올리는 도전 중입니다!\nDaily Vlog Channel about Korea and England! New video every day at 9pm! (KST) \n\n구독!!: https://goo.gl/Kjj25A\n\nSubscribe!!: https://goo.gl/Kjj25A\n\n에밀 인스타: emiltube\n\nMy Insta: emiltube\n\n섭외 문의: emilpriceteacher@gmail.com\n\nAll Business Enquires: emilpriceteacher@gmail.com\n\n우리 자막 제공자 - 올빼미항공\n\nTranslator - Owl Aviation\n\n에밀튜브 자막 만들기 - https://goo.gl/uR549v\n(되게 감사하겠습니다 ㅠㅠ)\n\nHelp out with subtitles - https://goo.gl/uR549v\n\n제가 쓰는 노트북: https://goo.gl/qaT9nV\n\n제가 쓰는 카메라: https://goo.gl/axY49b\n\n제가 쓰는 크~은 렌즈: https://goo.gl/vbDtc6\n\n제가 쓰는 짝은 렌즈: https://goo.gl/zuwrnQ\n\n제가 쓰는 마이크: https://goo.gl/x6kzJC\n\n제가 쓰는 삼각대: https://goo.gl/udD3pd\n\n\n제 정보\n\n이름: 에밀\n국적: 영국\n생일: 92/05/31\n\nAbout me:\n\nName: Emil\nCountry: England\nAge: 25"
x1HZgkcX5OE,17.16.11,아디다스 협찬받은 나몰라패밀리 패러디 여자버전 나옴(feat.브라)ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,티버는 소정,24,2017-11-13T11:22:24.000Z,"pony|""미소""|""미라클""|""소정""|""웨이크""|""메이크""|""wake""|""make""|""쉐도우""|""무쌍""|""홑쌍""|""레나""|""포켓뷰티""|""이사베""|""이사배""|""사배""|""ASMR""|""GRWM""|""에이에스엠알""|""real""|""sound""|""mukbang""|""meokbang""|""korea""|""korean""|""asian""|""홑""|""연예인""|""메이크업""|""나몰라""|""나몰라패밀리""|""나몰라 패밀리 아디다스""|""아디다스 협찬""|""웃긴영상""|""웃긴""|""아디다스""|""브라""|""나몰라 패밀리 패러디""|""패러디""|""나몰라 패밀리 청바지""|""나몰라 패밀리""|""나몰라 패밀리 브라""|""나몰라 패밀리 여자""|""나몰라패밀리 여자""|""나몰라 패러디""",123430,715,226,247,https://i.ytimg.com/vi/x1HZgkcX5OE/default.jpg,FALSE,FALSE,FALSE,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ난 내가 싫닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ\n+영상 퍼가셔도 되는데 출처는 남겨주세욥
bk55RbxiQdI,17.16.11,김장겸은 물러갔다 MBC 노조 환호와 눈물,NocutV,25,2017-11-13T11:08:59.000Z,"nocutV|""노컷V""|""CBS""|""mbc""|""김장겸""|""해임""|""허일후""",271374,2215,272,764,https://i.ytimg.com/vi/bk55RbxiQdI/default.jpg,FALSE,FALSE,FALSE,"김장겸 MBC 사장이 결국 해임됐다.\n\nMBC 대주주인 방송문화진흥회는 13일 이사회를 열어 김장겸 사장 해임안을 가결했고 해임안은 이어 열린 MBC 주총에서 확정됐다.\n\n김 사장 취임 8개월여, 노조 총파업 71일 그리고 2010년 '공정방송' 투쟁이 시작된 지 무려 7년 만이다.\n\n방문진 이사회의 해임안 가결 소식이 전해지자 회의장 밖에 모여 있던 MBC 노조원들은 일제히 환호했다.\n\n오늘 하루는 마음껏 웃고 또 울어도 된다는 김연국 노조위원장 말대로 노조원들은 뜨거운 감격의 눈물도 쏟았다.\n\n한편 이날 이사회에서 야권 추천으로는 유일하게 참석한 김광동 이사가 김 사장 해임의 부당성을 주장했지만, 공감을 전혀 얻지 못한 채 여권 추천 인사들의 맹렬한 반박만 자초했다."
jo0AAO1Hksg,17.16.11,아내 이현영 살빠져서 좋아하는 강성진 (얄밉)  [별거가 별거냐2] 10회 171111,티캐스트 tcast,24,2017-11-15T08:00:04.000Z,"별거가별거냐|""별거가 별거냐""|""결혼""|""별거""|""이혼""|""김지영""|""남성진""|""김용림""|""E채널""|""이채널""|""연예인 별거""|""연예인 이혼""|""티저""|""채리나""|""별거가별거냐2""|""별거가 별거냐 2""|""이현영""|""강성진""|""박용근""|""이현영 다이어트""|""이현영 에어로빅""|""이현영 요가""|""이현영 필라테스""|""별거가 별거냐 이현영""|""이현영 지방흡입""",65298,168,31,60,https://i.ytimg.com/vi/jo0AAO1Hksg/default.jpg,FALSE,FALSE,FALSE,아내 이현영 살빠져서 좋아하는 강성진 (얄밉)  \n\n#별거가별거냐2 매주 (토) 밤 9시 E채널
T8n6TyQIj3g,17.16.11,"박주민이 설명하면, 이렇게 쉬워진다 이명박의 농협 210억 대출 사건(주진우 X 김어준의 저수지 게임)",뉴스 당장,25,2017-11-15T17:17:14.000Z,"박주민|""이명박""|""농협""|""주진우""|""김어준""|""저수지 게임""",26217,276,18,33,https://i.ytimg.com/vi/T8n6TyQIj3g/default.jpg,FALSE,FALSE,FALSE,"박주민이 설명하면, 이렇게 쉬워진다 이명박의 농협 210억 대출 사건(주진우 X 김어준의 저수지 게임)"
UsSXOQtQiUk,17.16.11,중요한 순간에... 끊겨버린 하늘&세진 [네버다이 버터플라이中],오태식,1,2017-11-14T01:57:28.000Z,"네버다이 버터플라이|""오태식""|""해바라기""|""해바라기 오태식 레전드""|""영화 명장면""|""영화 명대사""|""영화""|""명장면""|""명대사""",175093,196,32,50,https://i.ytimg.com/vi/UsSXOQtQiUk/default.jpg,FALSE,FALSE,FALSE,네버다이 버터플라이
JN62XAh1jOA,17.16.11,The MOST DIFFICULT Korean SAT English + Maths Questions!!,JOLLY,23,2017-11-13T13:52:45.000Z,"Jolly|""JOLLY""|""jolly""|""졸리""|""조쉬""|""조시""|""올리""|""josh""|""ollie""|""korean""|""englishman""|""외국인""|""영국남자""|""새로운""|""채널""|""second""|""사생활""|""new""|""channel""|""한국말""|""UK""|""영국""|""런던""",507614,12241,102,2536,https://i.ytimg.com/vi/JN62XAh1jOA/default.jpg,FALSE,FALSE,FALSE,Today we try some (not so) Jolly Korean SAT questions... and wow we are not cut out for this. \n\nThe questions we answered were:\nKorean SAT 2016 - Question 34\nKorean SAT 2014 - Question 35\nKorean SAT 2016 - Question 24\nKorean SAT 2016 - Math Question 7\n\n\nHuge thanks to everyone involved in the creation of this video:\nWritten and Directed by Josh and Ollie\nProducer/Editor: Grace Park\nProducer/Editor: Hyemin Lim\nTechnical Director/Editor: Mike Kim
oK2O8Xtkrvs,17.16.11,"[시민제보] 포항 지진 순간, 쏟아진 진열대",OhmynewsTV,25,2017-11-15T07:19:11.000Z,"포항|""지진""|""오마이뉴스""|""시민제보""",36142,52,7,51,https://i.ytimg.com/vi/oK2O8Xtkrvs/default.jpg,FALSE,FALSE,FALSE,15일 오후 2시 29분쯤 경북 포항시 북구 북쪽 9㎞ 지역에서 규모 5.4의 지진이 발생했다. 오마이TV는 지진 발생 당시 포항시 북구 한살림협동조합 매장을 촬영한 CCTV영상을 제보받아 공개한다. 이 영상에는 갑자기 진열대 물건들이 쏟아져내리는 장면이 들어있다. \n\n한살림협동조합에 근무하는 박혜령(경북 영덕군)씨는 영상을 제보하면서 당시 사무실에 있었는데 벽지와 창문이 20초 이상 심하게 흔들렸다며 아직도 가슴이 진정되지 않는다고 말했다. 그는 바닥이 계속 흔들려 모두 밖으로 나왔고 안으로 들어갈 엄두를 내지 못했다며 이후 여진을 알리는 재난문자가 세 차례 왔다고 당시 상황을 설명했다.\n\n(영상제보 : 박혜령 씨/ 영상편집 : 황지희 기자)
Lg_jZqQUh_U,17.16.11,"김어준의 뉴스공장 [17.11.15] 박동희, 양지열, 노회찬, 원종우",Moonsrever,25,2017-11-15T00:12:49.000Z,"박동희|""양지열""|""노회찬""|""원종우""|""김어준의 뉴스공장""|""김어준 뉴스공장""|""뉴스공장""|""김어준""|""김은지""|""팟케스트""|""국민시사""|""kookminsisa""|""달빛잔향""",106727,1019,83,96,https://i.ytimg.com/vi/Lg_jZqQUh_U/default.jpg,FALSE,FALSE,FALSE,"김어준의 뉴스공장 [17.11.15] 박동희, 양지열, 노회찬, 원종우\n♠ http://moonsrever.tistory.com\n♠ 달빛잔향"
UPv1MExtAt8,17.16.11,미국까지 가서 크게 사고친 추미애,뉴스데일리베스트,25,2017-11-15T23:15:11.000Z,"뉴스데일리베스트|""데일리베스트뉴스""|""데일리베스트""|""알파순""|""뉴스""|""정규재TV""|""신의한수""|""황장수TV""|""추미애방미""|""폴라이언""|""트럼프""|""폴라이언트럼프""|""미국공화당""|""추미애미국""|""추미애출국""|""김대중추미애""|""추미애국회연설""|""추미애연설""|""일침영상""",63560,3366,77,653,https://i.ytimg.com/vi/UPv1MExtAt8/default.jpg,FALSE,FALSE,FALSE,"국제 정세를 외면한채 상대국이 어떠한 입장을 가지고 있는지도 모르고, 자기 주장펴다가 벌어진 참사같습니다. \n\n이대로 가다가는 국격이고 뭐고 동맹국까지 잃을 판국입니다. \n\n\n\n월 만원 자발적 구독료 후원\n(국내) 신한은행 110-479-077775     민들레\n(해외) 하나은행 692-910001-36038  MIN DEUL REA"
G6EjJX0Uv3k,17.16.11,SEVENTEEN (세븐틴) 171115 Don't Wanna Cry + Without You + CLAP @AAA Asia Artist Awards,Melody S,22,2017-11-15T13:42:33.000Z,[none],144346,8690,44,252,https://i.ytimg.com/vi/G6EjJX0Uv3k/default.jpg,FALSE,FALSE,FALSE,171115 Don't Wanna Cry + Without You + CLAP @AAA Asia Artist Awards\n(Video From 로즈베이)
